kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
376	1.85489751	0.691331702	0.830897032	0.908499899	0.27045062
377	1.84817531	0.690891007	0.83327507	0.906659709	0.271368105
378	1.83789649	0.689760308	0.838638901	0.902510208	0.272272085
379	1.82844899	0.688280003	0.844049727	0.898324353	0.273224547
380	1.8242217	0.686789747	0.846568799	0.89637558	0.274287497
381	1.83089734	0.684944441	0.844835699	0.897968654	0.275617792
382	1.8459524	0.682646264	0.840918905	0.901562036	0.277170382
383	1.86113937	0.680679713	0.836949439	0.905186901	0.278690117
384	1.86820984	0.679829486	0.835058122	0.906874498	0.279921811
385	1.86659451	0.680496998	0.835005023	0.906740667	0.280825957
386	1.86228339	0.682280205	0.834980105	0.906397807	0.281591903
387	1.85626388	0.684777185	0.834956233	0.905951416	0.282291876
388	1.84952177	0.687586067	0.834906804	0.905506529	0.28299806
389	1.83827749	0.692340601	0.834389044	0.905050353	0.283679514
390	1.82208366	0.699233252	0.833318869	0.904529005	0.284312862
391	1.80747787	0.705463352	0.832257693	0.903996575	0.284992055
392	1.80099923	0.708229596	0.831767063	0.903507181	0.285811073
393	1.81407815	0.703137359	0.834713254	0.903002588	0.286942815
394	1.84357283	0.691653533	0.841356674	0.902471329	0.28836067
395	1.87332592	0.680069093	0.848058299	0.902049955	0.289846692
396	1.88717781	0.674675825	0.851178317	0.901875049	0.291182899
397	1.87566617	0.675065631	0.849445409	0.90297538	0.292298298
398	1.84970037	0.676086057	0.845535945	0.905456525	0.293323968
399	1.82350707	0.67746223	0.841592228	0.907959408	0.294335344
400	1.81131248	0.678920765	0.839756185	0.909124653	0.295407833
401	1.81698253	0.680978711	0.83994355	0.907796955	0.296577509
402	1.82977559	0.683717426	0.840419591	0.90480247	0.29780335
403	1.84268072	0.686121015	0.841031456	0.90178175	0.299047156
404	1.84868886	0.687173344	0.841626784	0.900375418	0.300270735
405	1.84814969	0.686033764	0.842252244	0.900716497	0.301447628
406	1.84674564	0.683463546	0.84297086	0.901486508	0.302602927
407	1.84486572	0.68087081	0.843635455	0.902263264	0.303775852
408	1.84289728	0.679663731	0.844098803	0.902624892	0.305005624
409	1.84100219	0.680659466	0.844400721	0.901397243	0.306355284
410	1.83884449	0.683139234	0.844664619	0.898442437	0.30779377
411	1.83607516	0.686228762	0.844852117	0.89499273	0.309214496
412	1.83234518	0.689053837	0.844924792	0.892280649	0.310510868
413	1.82267448	0.691888171	0.844009794	0.890276013	0.311630797
414	1.80664159	0.695054589	0.841940055	0.88832806	0.312651516
415	1.79130529	0.697639835	0.839835704	0.886848707	0.313658136
416	1.78372592	0.698730349	0.838817141	0.886250166	0.314735765
417	1.78273257	0.697112849	0.838757707	0.886868028	0.315929905
418	1.78199826	0.693465	0.838714682	0.888408637	0.317193977
419	1.78154103	0.689785192	0.838688342	0.890332708	0.318476659
420	1.78138082	0.688072015	0.838679248	0.892100934	0.319726634
421	1.78381583	0.688217299	0.839555852	0.893585713	0.320958505
422	1.79008756	0.688546036	0.841532432	0.895070294	0.322192173
423	1.79837918	0.688877653	0.843526329	0.896600748	0.323377863
