kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
413	1.85585403	0.696042709	0.842321049	0.876636405	0.333746303
414	1.8757478	0.68485218	0.845373132	0.87699302	0.335122028
415	1.89581588	0.673563607	0.848435763	0.877476134	0.336448155
416	1.9051588	0.668308083	0.8498586	0.877991996	0.337648457
417	1.903285	0.671416681	0.847768434	0.878604103	0.338700116
418	1.89852151	0.678661941	0.843054562	0.879378188	0.339662251
419	1.89237767	0.686555384	0.838299389	0.880208316	0.340578234
420	1.88636062	0.691609127	0.836085564	0.880988508	0.341491426
421	1.87964652	0.693876026	0.836285419	0.881807798	0.342408179
422	1.87169838	0.695779734	0.836737538	0.8826904	0.343307579
423	1.86469182	0.697094654	0.837193618	0.883412184	0.344195094
